id,annualHouseholdIncome,birthYear2020,coronavirusConcern,coronavirusEmployment,coronavirusIntent_Mask,coronavirusIntent_SixFeet,coronavirusIntent_StayHome,coronavirusIntent_WashHands,coronavirusLocalCommunity,coronavirusSupportSystem,coronavirusSymptoms,ratioOfAdultHospitalization,coronavirusWhenShouldReopen,education,ethnicity,gender,hasCoronavirusBelief,politicalBelief,politicalParty,religion,religiosity,trumpApproval,zipcodePrefix,startTime,coronaSimilarFlu,coronaOnlyElderly,youngInvulnerable,elderlyMoreRisk,coronaAllHospitalize,coronaKillsMost,ethnicitySpreadsCovid,allSpreadCovid,nonNativesSpreadCovid,asymptomaticSpread,onlySickSpread,infectFromAnimal,location.id
0196a7caed8013fc75212714f86ab6fd,200000,2001,6,was-jobless,,100,100,100,0,"local-gov, state-gov, fedgov, fam-friend",none,one-in-30k,3-wk,some-college,white,male,0,4.9,4.1,jewish,0,3.7,122,2020-04-29T18:23:52Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
01a062cd102b3403fbd7d74ab168baba,,1997,5.8,was-full,24,83,100,70,0,local-gov,"dry-cough, headache",one-in-1k,3-wk,college,asian,male,1.6,5.1,5.4,muslim,10,3.4,900,2020-06-11T19:36:54Z,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,California_UnitedStates
01aae5d478481cdd1a735b7e8d3418f0,8281892,1999,7.5,was-part,72,47,53,47,2,local-gov,none,one-in-30k,1-mo,college,white,female,8.1,5.4,0.5,other-protestant,6.2,0.2,902,2020-05-25T18:57:15Z,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
01ae232071ea8fc1333075b5c14d97ef,,1951,10,now-retired,97,98,98,97,1,fam-friend,none,thirty-percent,4-mo,college,other-mixed,female,0,9.7,9.5,something-else,9.9,0,338,2020-06-05T00:42:21Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
01b576292f19d46ff8d913f3a63abfb2,,2000,0,now-jobless,,78,75,82,0,other,none,one-in-1k,few-days,highschool,black,male,9,8.7,7.6,evangelical-protestant,6.6,0.5,100,2020-04-29T19:16:54Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
01b87685eaaa38e4f49b6ef3a8bfbb2f,,2002,7.3,now-full,60,62,66,65,0,other,none,three-in-ten,2-wk,highschool,black,other,6.2,6.3,6.2,other-protestant,3.7,6.7,111,2020-06-11T18:33:35Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
01c107c9999282409e587fd4ef716d37,45000,1976,10,was-full,100,100,98,98,0,employer,"muscle-ache, fatigue, headache",thirty-percent,3-wk,college,white,male,0,10,10,mormon,10,10,330,2020-05-29T01:21:48Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
01c295c83bcd67b0dd6037b3c7766b47,1000000000,2000,10,was-full,100,100,100,100,0,no-one,none,one-in-30k,immediate,postgrad,black,female,0.1,0,5.7,nothing-in-particular,5.9,3,310,2020-06-10T03:19:23Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Georgia_UnitedStates
01cc9306cf586f29820eccc0d97c6a3e,,1996,7.9,"was-full, was-part",100,100,90,100,0,fam-friend,"muscle-ache, fatigue",three-percent,1-yr,some-college,asian,female,1,2.3,3.3,other-protestant,0.7,0,905,2020-06-10T02:01:11Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
01db19264208db6906ade32926c02582,150000,1971,10,now-full,96,100,96,100,0,fam-friend,none,one-in-1k,2-mo,postgrad,other-mixed,male,0.3,4.3,4.1,nothing-in-particular,9.9,0.3,112,2020-05-28T23:38:03Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
01dc04ec404a00041d51a9cac20abf2c,,1998,7.2,now-disabled,,30,100,100,0,"fam-friend, local-gov, other",none,almost-all,immediate,highschool,hispanic-latino,female,0,4.9,5.1,nothing-in-particular,1.5,0,112,2020-04-29T16:46:22Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NewYork_UnitedStates
01df27ca18501b2bb577173659485155,60000,1985,10,was-full,,100,100,100,0,fam-friend,none,almost-all,few-days,college,asian,male,0,10,0,hindu,5,6,303,2020-04-29T18:33:17Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Georgia_UnitedStates
01ec0a41541eca7c2c9d3dd6b8d16440,120000,1996,10,"now-disabled, was-full",100,97,100,100,0,"fam-friend, local-gov","fatigue, headache",one-in-1k,4-mo,highschool,white,female,0,0,5.2,catholic,4.6,0,100,2020-06-10T00:53:20Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
01ec0fc94572ba5d55ae24994f5a5880,,1987,5.3,"was-full, now-full",80,87,84,73,1,fam-friend,nasal,thirty-percent,2-wk,postgrad,asian,female,1.7,2.2,2.7,nothing-in-particular,0,0,951,2020-06-10T01:19:57Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
01f2b4059bfe68d2526333de6bc6951c,95000,1988,5.8,was-full,73,81,74,82,0,fam-friend,none,three-in-ten,2-mo,college,white,female,0.9,4.9,5.3,nothing-in-particular,5.4,5.4,956,2020-05-25T17:35:07Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,California_UnitedStates
01fcd16065067c56a4882b27b51fd09b,,2000,5.9,was-full,100,76,100,68,0,fam-friend,none,three-in-ten,2-mo,highschool,black,female,0,7.4,9.7,something-else,9.3,7.2,399,2020-06-10T06:26:50Z,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
02093d606ab271b9fab66d36b1ae0934,12,1998,8.9,was-jobless,93,89,90,6,0,employer,fatigue,one-in-1k,1-wk,college,hispanic-latino,male,0.9,9.2,8.9,catholic,8.9,9.2,104,2020-05-25T17:30:14Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NewYork_UnitedStates
020c2d43d961b1a7b96733b3d1829a70,25000,1992,9.3,now-full,96,95,97,95,0,"fam-friend, state-gov",none,one-in-30k,2-wk,some-college,white,female,0.6,9.1,5.6,catholic,0.6,9.7,344,2020-06-10T01:27:56Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
0215b3cf362920929ce7556adeb6364d,55000,1971,4.4,was-full,12,47,46,48,0,"local-gov, fedgov, fam-friend",none,three-percent,2-wk,college,asian,female,0.2,4.6,5.2,buddhist,6.2,4.8,347,2020-04-29T19:34:11Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
021b1b9ca9fd7b00ccc9ce666b2d83d0,,1970,0,was-part,100,100,100,100,0,"fam-friend, fedgov",none,three-in-ten,4-mo,college,black,male,0,10,8.6,hindu,1.9,10,300,2020-06-04T20:47:27Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
02205823362723314c69814d0eecc560,,1993,1.5,was-full,43,44,61,47,0,fam-friend,none,one-in-30k,2-wk,some-college,white,female,0,0,6.1,atheist,6.8,4.1,310,2020-06-10T05:31:37Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Georgia_UnitedStates
0221762ad7adaaf46e157f54ca742ad0,80000,2000,5.4,now-jobless,94,90,82,77,0,"state-gov, fedgov",none,almost-all,4-mo,some-college,hispanic-latino,male,1.9,5.1,5.1,catholic,7.5,5.3,913,2020-05-29T01:05:34Z,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
0237635cab26f46c1722cba2158499e0,,1999,6.8,now-disabled,70,55,85,73,0,fam-friend,none,almost-all,3-wk,highschool,hispanic-latino,male,0,4.5,6.2,nothing-in-particular,5.7,0,935,2020-05-29T01:27:28Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
023be68fd82b6bc497137f70de565432,,1972,8.8,"was-full, now-part",100,100,100,100,0,fam-friend,none,three-percent,6-mo,postgrad,asian,male,0,0.1,1.1,buddhist,7.8,1,900,2020-05-25T20:46:56Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
023ed394def7dcdd083c79a4b46cd4f1,1005,2001,10,"was-full, was-part, was-jobless",0,100,0,100,100000,"employer, religious, local-gov, state-gov","nasal, sore-throat, headache",one-in-30k,few-days,college,black,male,10,10,0.5,catholic,10,10,303,2020-06-04T21:09:55Z,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Georgia_UnitedStates
023f50366b71ed683b7ba5bcd8668fd1,0,1990,6,was-retired,72,0,71,0,0,employer,muscle-ache,thirty-percent,3-wk,highschool,black,male,9.6,8.3,1,catholic,6.5,0,322,2020-06-04T19:02:36Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
0243094438ff2f3f08f0828673b21987,100000,1996,7.2,now-part,60,69,76,80,0,fam-friend,none,one-in-1k,few-days,college,hispanic-latino,male,0,4.8,5,catholic,9.5,0,100,2020-05-28T23:47:50Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
02480d5f2558beac11a18a658befcd41,40000,1999,8.4,was-jobless,100,83,63,100,121,"fam-friend, local-gov, local-community","muscle-ache, diarrhea, sore-throat, lost-smell-taste, headache",three-in-ten,2-wk,some-college,white,other,5,0,0,jewish,3.1,0,307,2020-06-04T22:58:13Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
024ca1fc47b19b1e4805274c3ccc2891,,1984,9.5,was-jobless,100,100,100,100,2,"fam-friend, no-one",none,one-in-1k,2-mo,postgrad,white,female,2.3,5.2,2.5,catholic,5.2,0,100,2020-06-10T02:42:12Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
0252e5c8b74728462c5f044fc1694c44,14000,1986,3.1,"now-full, now-jobless",56,64,58,52,0,fam-friend,none,three-percent,6-mo,highschool,white,female,0.4,5.6,4.7,something-else,10,5.2,134,2020-06-11T17:51:34Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
0256b81516328d1c15ed639081b9ee57,75000,2001,8.6,was-part,100,100,90,91,4,"fam-friend, employer",none,three-percent,1-yr,some-college,hispanic-latino,female,0.2,0.5,0,atheist,7.5,0,117,2020-06-04T20:04:50Z,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NewYork_UnitedStates
025cf033b2a510d5d88b342cadd2e713,,1991,5.1,was-full,52,51,51,51,0,fam-friend,none,one-in-30k,few-days,school,white,female,5,5.1,6.3,something-else,5.2,4.8,326,2020-06-04T21:38:16Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Florida_UnitedStates
026889452f9f39a2287c7b9b3d768443,50000,1999,5.3,was-jobless,,63,38,40,5,fam-friend,dry-cough,one-in-1k,4-mo,school,white,male,3,5.9,4.1,muslim,6.1,6,100,2020-04-29T17:24:18Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NewYork_UnitedStates
02694275418c148d7742ab58487942d4,68555,1999,5.9,"now-full, was-part, was-retired",69,59,67,42,6,fam-friend,none,one-in-30k,1-mo,highschool,hispanic-latino,female,0,5.4,4,catholic,6,4.5,957,2020-05-06T07:06:09Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
026a6fcbb2861969b8e9c8e294c498cf,,1959,4.6,was-full,100,100,98,98,0,"fam-friend, employer, religious",none,almost-all,2-wk,some-college,white,female,0,8.4,9.5,evangelical-protestant,10,8.1,342,2020-05-25T18:36:26Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
026b94a678c1ee16c1d35ebb1dac5f41,,1990,7.8,now-full,75,80,67,63,0,fam-friend,none,thirty-percent,6-mo,postgrad,white,male,0.4,5.2,5.1,nothing-in-particular,5.2,3.5,913,2020-05-28T23:18:06Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
026ff2848af26434b8f74efe97e06fb2,,1999,4.7,now-part,0,0,0,0,0,no-one,none,almost-all,immediate,postgrad,black,male,0,0,4.5,something-else,10,0,322,2020-06-10T05:26:56Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Florida_UnitedStates
027c24262eb5a3d12c24935b3f9f0355,20300,2000,8.6,now-full,95,78,79,90,0,fam-friend,headache,almost-all,immediate,college,black,female,3.1,7.2,1.2,nothing-in-particular,8,1.9,900,2020-05-25T18:25:48Z,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
0292e245796bfcd86261bb2fae0b9b8b,1000,2001,9.9,was-part,100,100,100,100,0,employer,dry-cough,one-in-30k,few-days,school,white,female,10,10,10,other-protestant,10,9.6,947,2020-06-11T21:13:35Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,California_UnitedStates
02946174308609e5f249e630ab179d96,,1994,7.6,now-part,100,100,100,100,0,"fam-friend, local-gov, state-gov, fedgov",none,one-in-1k,1-mo,postgrad,other-mixed,male,0.6,8.4,5.4,nothing-in-particular,7.2,0.9,900,2020-05-25T18:41:44Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
029d000c923b63236421c0e8bb41f5b3,,1997,5.5,now-part,100,100,0,7,0,no-one,none,thirty-percent,few-days,postgrad,black,male,0,0,6.4,other-protestant,6.3,0,947,2020-05-25T18:11:25Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
02a42517861a8abf532206388a53aa33,70000,1999,8.5,was-full,,72,99,88,0,"fam-friend, local-gov",muscle-ache,one-in-1k,immediate,postgrad,white,female,0.7,5.4,5,atheist,7.9,7.8,349,2020-04-29T19:17:50Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
02a643fb9c3ad868cbbae6b1d43a0e6a,23000,1997,10,was-jobless,99,99,97,97,0,fam-friend,none,three-percent,yr-plus,highschool,hispanic-latino,female,0.2,4.9,2.7,nothing-in-particular,5,0.3,937,2020-05-25T19:01:45Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
02b6e8cdc3a0e7dd031027bf9b8391da,100000,1985,9.5,now-full,98,100,93,98,0,"fam-friend, religious, fedgov, employer",none,thirty-percent,2-wk,postgrad,white,male,0.4,0.2,0.2,catholic,10,7.2,100,2020-05-25T20:54:47Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NewYork_UnitedStates
02beee7ce1b3979f3027c18521e050c9,,2002,10,now-disabled,100,100,100,100,1,fam-friend,none,thirty-percent,few-days,postgrad,other-mixed,female,0,9.9,10,nothing-in-particular,10,0,947,2020-06-11T18:22:09Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
02c08ccb5038a48baa32e8e5e7fbae43,35000,1975,8.1,was-full,86,93,86,80,0,fam-friend,none,one-in-30k,1-mo,school,asian,male,1.7,7.2,8.7,buddhist,8.7,2.8,902,2020-05-25T18:46:15Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,California_UnitedStates
02c5076bb1aab26ec0f5a5c484ddaf6a,15000,1971,7,was-disabled,100,100,100,100,0,fam-friend,none,thirty-percent,immediate,some-college,black,female,0.3,6,1.6,something-else,2.8,0,323,2020-05-28T22:58:18Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
02cab534409a6e2d22572a9ecb7734bf,,2001,6.8,now-full,0,0,0,0,0,fam-friend,none,three-in-ten,1-mo,highschool,black,female,0,0,0,catholic,8.1,0,908,2020-06-10T01:13:24Z,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
02cdd9ca5c2baec13634225af6089073,,1997,7.3,now-full,77,100,100,86,3,fam-friend,"dry-cough, short-breath, headache",one-in-1k,1-wk,college,asian,female,3.4,6.6,2.4,catholic,3.5,0.6,310,2020-06-11T20:28:11Z,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Georgia_UnitedStates
02cf4577044519ed2d144917ad248bef,,1970,5.2,now-disabled,71,61,70,61,0,no-one,none,almost-all,6-mo,highschool,other-mixed,male,1.1,8.7,2.5,catholic,5.3,5.5,925,2020-06-10T03:47:01Z,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,California_UnitedStates
02d3f219820e5c6511e3adfc69d02598,75000,1989,8.2,was-full,100,100,100,100,2,fam-friend,none,thirty-percent,3-mo,college,black,female,1.8,2.4,0.1,catholic,10,0,100,2020-06-11T21:59:10Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
02d4490d697e709ec90528e6bc904c8e,5646465,1999,9.6,"now-full, now-disabled",70,76,72,75,0,employer,fatigue,one-in-30k,3-mo,postgrad,white,male,7.3,8.3,7.3,nothing-in-particular,7.6,7.3,100,2020-05-29T03:07:22Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NewYork_UnitedStates
02d7512d4cbc9e2cefe4c38b44210618,0,1998,8.9,now-jobless,100,100,100,100,0,fam-friend,none,three-percent,3-wk,some-college,hispanic-latino,female,0.4,5,4.3,something-else,5.6,5.3,913,2020-05-06T07:06:36Z,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
02e56cbedfe40dd2f92a938f4f14a8d4,63000,1992,6.9,"was-full, now-full",72,64,20,99,0,"fam-friend, employer",fatigue,one-in-1k,4-mo,highschool,white,female,1.1,4.1,5.9,other-protestant,5.8,10,301,2020-06-12T00:26:46Z,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
02e7ee7a2b1a2b284841fd7736f20c50,35000,1982,6.4,"was-full, now-full",77,11,43,45,0,fam-friend,none,thirty-percent,2-wk,college,black,male,0.3,4.9,5,something-else,7.5,0,328,2020-06-10T02:48:47Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
02ebfbfcee50d72b12b902e6a6c9af1b,,1976,7.3,was-part,70,65,65,68,,fam-friend,none,three-percent,2-wk,highschool,white,male,6.7,6.9,7.2,mormon,6.8,7.2,921,2020-06-11T21:04:05Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
02eecef3164952913a5956bcc6a0910a,,1978,6.3,now-part,81,73,77,76,0,"fam-friend, state-gov",none,three-percent,2-wk,college,black,male,0.1,5.9,5.1,catholic,1.4,2.3,112,2020-05-15T17:06:05Z,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
02f164f53a62394f166c3d6c35cf361d,,2000,7.2,now-part,83,59,60,85,0,fam-friend,none,three-percent,2-mo,some-college,asian,female,0.2,4.3,6.5,muslim,7.4,0,945,2020-04-29T20:22:21Z,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
03078ad0994e5a0ab2956d0b1cef0844,130000,2001,7.3,now-part,100,100,100,100,3,fam-friend,"dry-cough, short-breath, diarrhea, headache, nausea-vomit",thirty-percent,2-mo,some-college,white,female,3.3,5.1,5,nothing-in-particular,4.9,5.6,117,2020-06-04T23:05:02Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
030fa2e130a1de1e36202e9c24a669b1,,2000,7.4,was-full,100,79,100,100,1,fam-friend,none,three-in-ten,3-wk,highschool,black,female,0,0.7,4.4,other-protestant,10,0,309,2020-05-25T19:05:40Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
03118ee86444b9e29937bd8f0db32a54,20000,1996,3.7,now-full,59,29,35,36,3,local-gov,diarrhea,three-in-ten,few-days,some-college,black,female,3.3,3.3,2.3,other-protestant,2.8,6.7,334,2020-06-04T22:17:10Z,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
03196bb33a4aa55ce1aa70af45a95981,,1999,3.1,now-jobless,89,35,73,55,20,fam-friend,none,one-in-1k,2-wk,some-college,white,female,0.2,3.4,3.5,agnostic,1.3,2.3,125,2020-06-11T22:39:34Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
0327e4b38a9f5a4026014a67ecd838cd,,1999,5.9,now-part,100,100,100,99,0,fam-friend,none,one-in-1k,1-yr,some-college,white,female,0,2.9,3.4,nothing-in-particular,3.9,2.5,955,2020-05-28T22:54:52Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,California_UnitedStates
0329e61cdc6de5f243375350b76e9695,,2001,6.4,was-jobless,100,100,100,100,1,"fam-friend, local-gov",none,one-in-1k,1-yr,some-college,black,female,0,5,5.2,catholic,4.7,3.1,112,2020-05-06T02:24:40Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
032f7a7cdc9990e38d53ee8b03869348,125000,1949,5.1,was-retired,45,95,17,97,1,fam-friend,none,one-in-30k,immediate,postgrad,white,female,0.9,8.7,10,evangelical-protestant,10,8.3,320,2020-05-28T23:49:04Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Florida_UnitedStates
03406d7317a033bbf3184cf8a3e85f98,80000,1982,9.6,now-full,100,100,100,100,0,"fam-friend, fedgov",none,three-percent,2-mo,college,white,male,0.2,4.1,3.1,catholic,6.5,4.4,100,2020-06-04T19:36:09Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
03414fcc2681a57f0067cebfdec60889,900,2002,5.4,now-full,59,27,42,34,0,state-gov,none,one-in-1k,immediate,highschool,white,male,4.3,4.8,3.3,nothing-in-particular,5.9,5.8,320,2020-06-10T02:20:46Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
03424e81abfdd8608b126d23d41c0fae,60000,1988,5.5,now-retired,49,41,46,53,5,employer,sore-throat,three-in-ten,2-wk,some-college,white,male,4.6,4.3,4.9,jewish,5.5,5.4,902,2020-05-06T02:04:19Z,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
0344f73333ae67f2df7e6f6fd0f1cf54,85000,1955,0.6,now-retired,63,100,0,93,0,no-one,none,three-percent,immediate,some-college,white,female,0.8,10,10,nothing-in-particular,10,10,346,2020-05-28T22:31:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Florida_UnitedStates
034512118c36899eda9cea00734a1fe1,90009,1988,8.8,was-full,90,91,84,93,0,"fam-friend, employer, state-gov, fedgov",none,three-in-ten,3-mo,college,hispanic-latino,female,3.4,2.4,3.1,catholic,9.2,2.8,930,2020-05-29T01:53:20Z,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,California_UnitedStates
0346357f14d3b859a3f60ca0f2371788,100000,2000,10,was-full,,100,100,100,0,"fam-friend, religious",headache,thirty-percent,3-mo,college,black,female,4.6,4.7,5.3,nothing-in-particular,9,2.1,309,2020-04-29T16:18:18Z,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Georgia_UnitedStates
034df78665bf35007854cb008e16e8b0,8500,1969,4.3,was-disabled,,100,100,100,3,no-one,none,almost-all,yr-plus,highschool,white,female,0,5.1,4.9,catholic,4.9,5.1,128,2020-04-29T15:56:06Z,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NewYork_UnitedStates
